room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
1159826,1360,3314839,Private room,,Frankfurt,,Bahnhofsviertel,64,4.5,2,1.0,,58.0,,2017-06-22 14:59:30.831272,50.107806,8.669192,0101000020E61000005B7D7555A056214002284696CC0D4940
2480195,1360,3380105,Private room,,Frankfurt,,Sachsenhausen-N.,4,5.0,1,1.0,,50.0,,2017-06-22 14:59:30.824447,50.104911,8.686714,0101000020E6100000236937FA985F2140CEFE40B96D0D4940
1563164,1360,1536979,Private room,,Frankfurt,,Bockenheim,20,5.0,1,1.0,,58.0,,2017-06-22 14:59:30.812892,50.125261,8.64851,0101000020E61000000742B280094C21406D3B6D8D08104940
16592371,1360,89473058,Private room,,Frankfurt,,Bahnhofsviertel,0,0.0,1,1.0,,46.0,,2017-06-22 14:59:29.290041,50.109412,8.666702,0101000020E6100000085BECF6595521401DE56036010E4940
6153868,1360,21915679,Private room,,Frankfurt,,Niederursel,0,0.0,1,1.0,,33.0,,2017-06-22 14:54:39.380827,50.1656,8.623239,0101000020E6100000F92EA52E193F2140DA1B7C6132154940
13994076,1360,83567245,Private room,,Frankfurt,,Dornbusch,9,5.0,4,2.0,,30.0,,2017-06-22 14:54:30.549466,50.141727,8.683535,0101000020E6100000BC57AD4CF85D2140E8FA3E1C24124940
10780948,1360,55776084,Private room,,Frankfurt,,Nordend-Ost,4,5.0,1,1.0,,35.0,,2017-06-22 14:54:30.544842,50.126889,8.69427,0101000020E61000001630815B776321406F9C14E63D104940
16078990,1360,104778812,Private room,,Frankfurt,,Dornbusch,0,0.0,2,1.0,,23.0,,2017-06-22 14:54:30.540537,50.140417,8.669837,0101000020E61000002F4D11E0F4562140B6662B2FF9114940
14685403,1360,91304182,Private room,,Frankfurt,,Dornbusch,14,5.0,1,1.0,,40.0,,2017-06-22 14:54:28.677703,50.141076,8.672351,0101000020E6100000A5DDE8633E582140102043C70E124940
6668258,1360,15474944,Private room,,Frankfurt,,Ginnheim,3,4.5,2,1.0,,36.0,,2017-06-22 14:54:25.311704,50.143315,8.657901,0101000020E6100000EB025E66D85021405C035B2558124940
13201941,1360,21047743,Private room,,Frankfurt,,Nordend-Ost,4,5.0,2,1.0,,40.0,,2017-06-22 14:54:23.522411,50.11969,8.69243,0101000020E6100000DF89592F8662214041D47D00520F4940
15424966,1360,94897131,Private room,,Frankfurt,,Bockenheim,6,5.0,1,1.0,,23.0,,2017-06-22 14:54:23.519753,50.122399,8.649211,0101000020E61000002B685A62654C214014083BC5AA0F4940
11889640,1360,62513133,Private room,,Frankfurt,,Gallus,0,0.0,1,1.0,,29.0,,2017-06-22 14:54:23.516756,50.103153,8.629717,0101000020E6100000707841446A422140FDBD141E340D4940
2932166,1360,14196955,Private room,,Frankfurt,,Bockenheim,0,0.0,2,1.0,,29.0,,2017-06-22 14:54:23.514260,50.120825,8.64218,0101000020E6100000624A24D1CB48214005C58F31770F4940
10347715,1360,11604618,Private room,,Frankfurt,,Gallus,3,4.5,1,1.0,,23.0,,2017-06-22 14:54:23.504527,50.105561,8.644905,0101000020E6100000C30DF8FC304A2140D55DD905830D4940
11900615,1360,63476626,Private room,,Frankfurt,,Hausen,4,5.0,1,1.0,,23.0,,2017-06-22 14:54:23.498055,50.136889,8.618704,0101000020E61000000BCF4BC5C63C21405017299485114940
11500560,1360,29445927,Private room,,Frankfurt,,Gallus,2,0.0,4,1.0,,32.0,,2017-06-22 14:54:23.485333,50.103168,8.629682,0101000020E61000007FC2D9AD6542214032FFE89B340D4940
19046938,1360,86380643,Private room,,Frankfurt,,Dornbusch,0,0.0,2,1.0,,35.0,,2017-06-22 14:54:19.889150,50.147261,8.66522,0101000020E61000004D4A41B797542140F67CCD72D9124940
7119397,1360,24789754,Private room,,Frankfurt,,Griesheim,21,5.0,1,1.0,,33.0,,2017-06-22 14:54:19.886253,50.093578,8.612735,0101000020E6100000A83AE466B839214003D0285DFA0B4940
12419043,1360,6038296,Private room,,Frankfurt,,Westend-Nord,1,0.0,1,1.0,,35.0,,2017-06-22 14:54:19.855655,50.123268,8.667876,0101000020E61000000C91D3D7F35521405952EE3EC70F4940
12793410,1360,69664541,Private room,,Frankfurt,,Rödelheim,1,0.0,2,1.0,,23.0,,2017-06-22 14:54:17.727568,50.131455,8.615796,0101000020E6100000E603029D493B2140A6F27684D3104940
4445947,1360,22982239,Private room,,Frankfurt,,Westend-Süd,6,5.0,2,1.0,,40.0,,2017-06-22 14:54:17.722707,50.117407,8.669886,0101000020E6100000B5183C4CFB56214026A94C31070F4940
12958736,1360,71242620,Private room,,Frankfurt,,Sachsenhausen-S.,12,5.0,2,1.0,,39.0,,2017-06-22 14:54:17.718590,50.09725,8.701152,0101000020E6100000CC0C1B65FD6621409CC420B0720C4940
12572352,1360,1786690,Private room,,Frankfurt,,Westend-Süd,1,0.0,2,1.0,,29.0,,2017-06-22 14:54:13.374475,50.110212,8.660294,0101000020E6100000747D1F0E1252214039D0436D1B0E4940
1433476,1360,3025091,Private room,,Frankfurt,,Gallus,4,5.0,2,1.0,,36.0,,2017-06-22 14:54:13.367835,50.1014,8.632989,0101000020E61000009B745B22174421403EE8D9ACFA0C4940
7083906,1360,33755697,Private room,,Frankfurt,,Niederrad,0,0.0,2,1.0,,35.0,,2017-06-22 14:54:12.192483,50.087769,8.642034,0101000020E610000013D731AEB8482140234DBC033C0B4940
11414088,1360,21902576,Private room,,Frankfurt,,Bockenheim,5,5.0,1,1.0,,23.0,,2017-06-22 14:54:12.189554,50.129457,8.62689,0101000020E6100000FE60E0B9F7402140809E060C92104940
11529158,1360,60798343,Private room,,Frankfurt,,Nordend-West,1,0.0,1,1.0,,29.0,,2017-06-22 14:54:12.185202,50.128843,8.686422,0101000020E6100000848252B4725F2140C6A86BED7D104940
18098129,1360,99588404,Private room,,Frankfurt,,Nordend-Ost,1,0.0,2,1.0,,22.0,,2017-06-22 14:54:12.178445,50.123555,8.693719,0101000020E6100000473A03232F632140EF2076A6D00F4940
18663421,1360,129702660,Private room,,Frankfurt,,Rödelheim,0,0.0,1,1.0,,40.0,,2017-06-22 14:54:12.164983,50.130234,8.617266,0101000020E610000090DD054A0A3C2140E469F981AB104940
15872183,1360,102898605,Private room,,Frankfurt,,Bahnhofsviertel,2,0.0,1,1.0,,31.0,,2017-06-22 14:54:12.147445,50.107685,8.670837,0101000020E6100000BDE47FF27757214087A2409FC80D4940
16249234,1360,36867142,Private room,,Frankfurt,,Nordend-West,0,0.0,2,1.0,,39.0,,2017-06-22 14:54:09.249982,50.126799,8.691666,0101000020E6100000A182C30B226221402F151BF33A104940
16090041,1360,104871329,Private room,,Frankfurt,,Bockenheim,1,0.0,1,1.0,,33.0,,2017-06-22 14:54:09.235009,50.11206,8.629889,0101000020E610000065389ECF804221404A9869FB570E4940
15840547,1360,102595478,Private room,,Frankfurt,,Rödelheim,0,0.0,1,1.0,,23.0,,2017-06-22 14:54:09.219498,50.129184,8.613986,0101000020E61000005A677C5F5C3A21404F95EF1989104940
9840403,1360,47566286,Private room,,Frankfurt,,Sachsenhausen-N.,11,4.5,1,1.0,,22.0,,2017-06-22 14:54:08.051002,50.095156,8.678337,0101000020E61000006155BDFC4E5B2140540262122E0C4940
18233930,1360,125954828,Private room,,Frankfurt,,Praunheim,3,5.0,2,1.0,,23.0,,2017-06-22 14:54:08.038793,50.142795,8.610787,0101000020E6100000D7A4DB12B93821402384471B47124940
5906739,1360,21830185,Private room,,Frankfurt,,Innenstadt,5,5.0,2,1.0,,41.0,,2017-06-22 14:54:08.032056,50.115757,8.680376,0101000020E610000073F7393E5A5C21403CA41820D10E4940
17197674,1360,20927826,Private room,,Frankfurt,,Ostend,7,4.5,2,1.0,,26.0,,2017-06-22 14:54:05.936463,50.112674,8.702054,0101000020E61000004E0D349F73672140048E041A6C0E4940
18523931,1360,23529236,Private room,,Frankfurt,,Sachsenhausen-N.,2,0.0,2,1.0,,30.0,,2017-06-22 14:54:05.917416,50.105859,8.691674,0101000020E6100000ADFC3218236221405F7EA7C98C0D4940
9876581,1360,33824779,Private room,,Frankfurt,,Rödelheim,3,4.5,2,1.0,,23.0,,2017-06-22 14:54:05.908690,50.128109,8.613126,0101000020E610000093A7ACA6EB39214061A92EE065104940
13944847,1360,34714686,Private room,,Frankfurt,,Gallus,2,0.0,2,1.0,,35.0,,2017-06-22 14:54:05.900743,50.102555,8.632261,0101000020E61000009012BBB6B74321404985B185200D4940
9962388,1360,50442454,Private room,,Frankfurt,,Gallus,11,4.0,10,3.0,,40.0,,2017-06-22 14:54:01.406895,50.101834,8.63832,0101000020E6100000F4C308E1D146214078CF81E5080D4940
13905711,1360,16248000,Private room,,Frankfurt,,Bahnhofsviertel,69,4.5,2,1.0,,29.0,,2017-06-22 14:53:49.602335,50.106605,8.668097,0101000020E6100000861C5BCF10562140884B8E3BA50D4940
14948585,1360,54462146,Private room,,Frankfurt,,Bockenheim,25,4.0,1,1.0,,29.0,,2017-06-22 14:53:49.597903,50.116437,8.633049,0101000020E6100000F0879FFF1E442140AD855968E70E4940
16400582,1360,3383844,Private room,,Frankfurt,,Eckenheim,7,4.5,2,1.0,,33.0,,2017-06-22 14:53:46.241643,50.147818,8.682692,0101000020E61000004E7B4ACE895D21404CE141B3EB124940
18941621,1360,131880783,Private room,,Frankfurt,,Sachsenhausen-N.,1,0.0,1,1.0,,40.0,,2017-06-22 14:53:44.456161,50.089328,8.668748,0101000020E6100000E4874A2366562140FD4E93196F0B4940
12462136,1360,39246084,Private room,,Frankfurt,,Gallus,54,4.0,3,1.0,,37.0,,2017-06-22 14:53:42.749070,50.105455,8.64337,0101000020E61000007E74EACA674921408F19A88C7F0D4940
15063166,1360,16248000,Private room,,Frankfurt,,Bahnhofsviertel,7,4.0,1,1.0,,33.0,,2017-06-22 14:53:42.739526,50.107996,8.67041,0101000020E61000009ED2C1FA3F572140A60C1CD0D20D4940
14344326,1360,5032732,Private room,,Frankfurt,,Ostend,3,5.0,1,1.0,,29.0,,2017-06-22 14:53:42.732792,50.110869,8.713549,0101000020E6100000E02F664B566D2140F39194F4300E4940
1219043,1360,6651428,Private room,,Frankfurt,,Griesheim,32,4.5,1,1.0,,31.0,,2017-06-22 14:53:42.724576,50.098861,8.602471,0101000020E6100000AB93331477342140C8EC2C7AA70C4940
12461191,1360,39246084,Private room,,Frankfurt,,Gallus,39,3.5,3,1.0,,31.0,,2017-06-22 14:53:40.996712,50.106677,8.643036,0101000020E6100000234DBC033C492140211E8997A70D4940
17119446,1360,115020594,Private room,,Frankfurt,,Nordend-West,2,0.0,1,1.0,,31.0,,2017-06-22 14:53:40.988962,50.120098,8.680352,0101000020E61000005089EB18575C214052280B5F5F0F4940
7831009,1360,36062468,Private room,,Frankfurt,,Fechenheim,2,0.0,1,1.0,,21.0,,2017-06-22 14:53:32.553680,50.13286,8.75129,0101000020E6100000A99F3715A98021402979758E01114940
18495953,1360,29821432,Private room,,Frankfurt,,Ostend,0,0.0,1,1.0,,40.0,,2017-06-22 14:53:32.540983,50.122287,8.712139,0101000020E61000008C69A67B9D6C2140ECDCB419A70F4940
8263783,1360,3374818,Private room,,Frankfurt,,Bergen-Enkheim,3,5.0,2,1.0,,29.0,,2017-06-22 14:53:32.516456,50.143139,8.746474,0101000020E6100000ECA012D7317E21401DE4F56052124940
6400632,1360,33117329,Private room,,Frankfurt,,Bornheim,37,4.0,1,1.0,,39.0,,2017-06-22 14:53:30.419532,50.127455,8.717711,0101000020E61000007BF5F1D0776F2140185B087250104940
18821507,1360,3617435,Private room,,Frankfurt,,Ostend,0,0.0,2,1.0,,29.0,,2017-06-22 14:53:30.379776,50.112738,8.711967,0101000020E610000097A949F0866C21401B82E3326E0E4940
16950195,1360,72716906,Private room,,Frankfurt,,Bonames,4,5.0,2,1.0,,29.0,,2017-06-22 14:53:18.697483,50.181877,8.658652,0101000020E6100000D6E3BED53A5121408272DBBE47174940
14084095,1360,84676757,Private room,,Frankfurt,,Frankfurter Berg,0,0.0,1,1.0,,40.0,,2017-06-22 14:53:18.689339,50.166438,8.68555,0101000020E6100000AC8BDB68005F2140E46723D74D154940
16950166,1360,72716906,Private room,,Frankfurt,,Bonames,1,0.0,2,1.0,,29.0,,2017-06-22 14:53:18.670893,50.183303,8.659042,0101000020E61000008061F9F36D5121401D21037976174940
9793595,1360,40296341,Private room,,Frankfurt,,Niederursel,2,0.0,2,1.0,,23.0,,2017-06-22 14:53:18.648844,50.164288,8.623802,0101000020E6100000D95BCAF9623F21400890A16307154940
15914924,1360,95861312,Private room,,Frankfurt,,Heddernheim,3,4.5,2,1.0,,38.0,,2017-06-22 14:53:16.993567,50.162008,8.642254,0101000020E61000004B732B84D54821405ED89AADBC144940
5223272,1360,27027642,Private room,,Frankfurt,,Niederursel,11,5.0,1,1.0,,40.0,,2017-06-22 14:53:12.755506,50.16727,8.615533,0101000020E6100000B0373124273B21400CCD751A69154940
14746174,1360,91889652,Private room,,Frankfurt,,Ginnheim,0,0.0,1,1.0,,15.0,,2017-06-22 14:53:08.388867,50.148941,8.654413,0101000020E61000008D2782380F4F21404B04AA7F10134940
16440948,1360,107814088,Private room,,Frankfurt,,Ostend,0,0.0,1,1.0,,35.0,,2017-06-22 14:53:08.385433,50.114049,8.696905,0101000020E610000077D66EBBD06421401D925A28990E4940
9405908,1360,48776033,Private room,,Frankfurt,,Seckbach,4,4.0,2,1.0,,37.0,,2017-06-22 14:53:08.380815,50.14555,8.722711,0101000020E61000003EEB1A2D0772214066F7E461A1124940
5468189,1360,28360425,Private room,,Frankfurt,,Bockenheim,0,0.0,1,1.0,,23.0,,2017-06-22 14:53:06.449634,50.118206,8.647915,0101000020E6100000F92CCF83BB4B21407218CC5F210F4940
12331662,1360,45299801,Private room,,Frankfurt,,Westend-Süd,12,5.0,1,1.0,,35.0,,2017-06-22 14:53:06.447101,50.118857,8.667623,0101000020E6100000651D8EAED255214049F3C7B4360F4940
16523924,1360,72867635,Private room,,Frankfurt,,Innenstadt,0,0.0,1,0.0,,23.0,,2017-06-22 14:53:06.443512,50.110453,8.688946,0101000020E6100000876BB587BD6021405F5FEB52230E4940
7567600,1360,39677823,Private room,,Frankfurt,,Ostend,3,3.0,1,1.0,,23.0,,2017-06-22 14:53:06.441213,50.12046,8.710088,0101000020E6100000699082A7906B2140F33CB83B6B0F4940
12754153,1360,15776935,Private room,,Frankfurt,,Bockenheim,0,0.0,1,1.0,,19.0,,2017-06-22 14:53:06.438420,50.118969,8.644678,0101000020E6100000C1E61C3C134A2140711E4E603A0F4940
15219402,1360,40809943,Private room,,Frankfurt,,Heddernheim,2,0.0,2,1.0,,40.0,,2017-06-22 14:53:06.434877,50.161908,8.64157,0101000020E61000007F30F0DC7B482140FA7ABE66B9144940
11520107,1360,37439996,Private room,,Frankfurt,,Gutleutviertel,2,0.0,2,1.0,,33.0,,2017-06-22 14:53:06.427397,50.100792,8.662496,0101000020E61000002E76FBAC3253214066D993C0E60C4940
5495222,1360,324542,Private room,,Frankfurt,,Gallus,29,4.5,4,1.0,,35.0,,2017-06-22 14:53:06.420083,50.102743,8.627707,0101000020E6100000C7F0D8CF624121404B72C0AE260D4940
11587922,1360,9082808,Private room,,Frankfurt,,Gallus,6,5.0,2,1.0,,29.0,,2017-06-22 14:53:06.415006,50.108771,8.624297,0101000020E610000059FB3BDBA33F214069E04735EC0D4940
5369017,1360,22201525,Private room,,Frankfurt,,Altstadt,0,0.0,1,1.0,,40.0,,2017-06-22 14:53:06.412475,50.113111,8.687093,0101000020E6100000FE9E58A7CA5F2140B0E8D66B7A0E4940
6351500,1360,20467858,Private room,,Frankfurt,,Gallus,0,0.0,1,1.0,,35.0,,2017-06-22 14:53:06.409623,50.106482,8.647003,0101000020E6100000E9D32AFA434B21406CCEC133A10D4940
6443718,1360,13942607,Private room,,Frankfurt,,Nordend-Ost,5,4.5,2,1.0,,37.0,,2017-06-22 14:53:06.406819,50.125403,8.697413,0101000020E6100000499C155113652140FFE89B340D104940
10038960,1360,51531404,Private room,,Frankfurt,,Oberrad,0,0.0,1,1.0,,29.0,,2017-06-22 14:53:06.403315,50.101462,8.729669,0101000020E61000005FCFD72C97752140B4E4F1B4FC0C4940
8264882,1360,43580641,Private room,,Frankfurt,,Bornheim,1,0.0,1,1.0,,35.0,,2017-06-22 14:53:03.807634,50.124896,8.714683,0101000020E6100000AC0320EEEA6D21405BB39597FC0F4940
2451516,1360,4863788,Private room,,Frankfurt,,Bornheim,61,4.5,2,1.0,,37.0,,2017-06-22 14:53:03.804579,50.124329,8.701846,0101000020E610000026A8E15B58672140E2783E03EA0F4940
5457072,1360,28303216,Private room,,Frankfurt,,Dornbusch,0,0.0,2,1.0,,40.0,,2017-06-22 14:53:03.799956,50.147457,8.668177,0101000020E6100000F8E0B54B1B5621407C48F8DEDF124940
10198490,1360,3161956,Private room,,Frankfurt,,Sachsenhausen-N.,1,0.0,1,1.0,,32.0,,2017-06-22 14:53:03.797582,50.104605,8.690004,0101000020E6100000E7374C3448612140C1FF56B2630D4940
8791966,1360,18260463,Private room,,Frankfurt,,Bornheim,2,0.0,1,1.0,,27.0,,2017-06-22 14:53:03.794915,50.125091,8.708643,0101000020E610000023145B41D36A214010035DFB02104940
7045122,1360,14029449,Private room,,Frankfurt,,Bahnhofsviertel,1,0.0,1,1.0,,23.0,,2017-06-22 14:53:03.790158,50.107361,8.672413,0101000020E61000007DCF488446582140D4EE5701BE0D4940
16130632,1360,31277451,Private room,,Frankfurt,,Westend-Nord,0,0.0,1,1.0,,40.0,,2017-06-22 14:53:03.749080,50.123277,8.67545,0101000020E6100000992A1895D4592140ACAC6D8AC70F4940
15723619,1360,48379073,Private room,,Frankfurt,,Ostend,1,0.0,2,1.0,,35.0,,2017-06-22 14:53:03.746492,50.111746,8.696623,0101000020E6100000674815C5AB642140BABA63B14D0E4940
9552855,1360,49468488,Private room,,Frankfurt,,Gallus,0,0.0,1,1.0,,35.0,,2017-06-22 14:53:03.741462,50.101403,8.638174,0101000020E6100000A45016BEBE462140AF5B04C6FA0C4940
15028660,1360,94897131,Private room,,Frankfurt,,Bockenheim,6,5.0,2,1.0,,29.0,,2017-06-22 14:53:03.738768,50.12122,8.65134,0101000020E61000003D27BD6F7C4D214081CF0F23840F4940
18007714,1360,119966500,Private room,,Frankfurt,,Gutleutviertel,7,5.0,1,1.0,,40.0,,2017-06-22 14:53:03.734742,50.104758,8.664446,0101000020E610000081EA1F443254214047FFCBB5680D4940
11897405,1360,63456279,Private room,,Frankfurt,,Bornheim,2,0.0,1,1.0,,37.0,,2017-06-22 14:53:03.725611,50.12856,8.718517,0101000020E6100000753DD175E16F214071C971A774104940
9002627,1360,16215809,Private room,,Frankfurt,,Nordend-Ost,8,4.0,2,1.0,,35.0,,2017-06-22 14:53:01.177173,50.127915,8.697006,0101000020E6100000473B6EF8DD6421407CD5CA845F104940
13114070,1360,72716906,Private room,,Frankfurt,,Bonames,1,0.0,2,1.0,,29.0,,2017-06-22 14:53:01.158438,50.181882,8.658523,0101000020E6100000DF5339ED2951214094DDCCE847174940
17828074,1360,36208794,Private room,,Frankfurt,,Altstadt,0,0.0,2,1.0,,31.0,,2017-06-22 14:53:01.156076,50.112966,8.686031,0101000020E610000098158A743F5F2140ACC77DAB750E4940
6173705,1360,32029437,Private room,,Frankfurt,,Gallus,47,4.5,2,1.0,,35.0,,2017-06-22 14:53:01.143118,50.107421,8.647518,0101000020E61000008524B37A874B2140AAF3A8F8BF0D4940
11933947,1360,55095931,Private room,,Frankfurt,,Bockenheim,0,0.0,2,1.0,,35.0,,2017-06-22 14:53:01.140744,50.122389,8.638084,0101000020E6100000A43330F2B2462140F0315871AA0F4940
6267089,1360,6038296,Private room,,Frankfurt,,Westend-Nord,4,4.0,1,1.0,,29.0,,2017-06-22 14:53:01.138382,50.123894,8.666057,0101000020E6100000338B506C05552140D71533C2DB0F4940
15137251,1360,95986621,Private room,,Frankfurt,,Sachsenhausen-N.,4,5.0,1,1.0,,35.0,,2017-06-22 14:53:01.128494,50.103564,8.682832,0101000020E61000001553E9279C5D21407F85CC95410D4940
9585304,1360,49616568,Private room,,Frankfurt,,Bornheim,3,5.0,1,1.0,,29.0,,2017-06-22 14:52:58.884496,50.125756,8.709159,0101000020E6100000005471E3166B21404DA3C9C518104940
14717515,1360,17713592,Private room,,Frankfurt,,Gutleutviertel,0,0.0,1,2.0,,33.0,,2017-06-22 14:52:58.881378,50.103097,8.663562,0101000020E610000099BC0166BE53214069A85148320D4940
13058747,1360,72316348,Private room,,Frankfurt,,Gallus,6,5.0,1,1.0,,35.0,,2017-06-22 14:52:58.876547,50.101725,8.627094,0101000020E61000002009FB7612412140C2172653050D4940
8008844,1360,20467858,Private room,,Frankfurt,,Nordend-Ost,0,0.0,1,1.0,,29.0,,2017-06-22 14:52:58.873130,50.123376,8.698747,0101000020E6100000315BB22AC26521403F8EE6C8CA0F4940
12462539,1360,19718945,Private room,,Frankfurt,,Nordend-Ost,15,5.0,1,1.0,,41.0,,2017-06-22 14:52:58.860833,50.121053,8.694558,0101000020E6100000B0592E1B9D632140960A2AAA7E0F4940
5255150,1360,27200663,Private room,,Frankfurt,,Nieder-Erlenbach,16,4.5,2,1.0,,29.0,,2017-06-22 14:52:58.854306,50.199424,8.716429,0101000020E6100000DDCF29C8CF6E2140CD04C3B986194940
7709226,1360,40497290,Private room,,Frankfurt,,Nordend-Ost,5,4.5,2,1.0,,40.0,,2017-06-22 14:52:58.851279,50.122677,8.692389,0101000020E610000065389ECF80622140577C43E1B30F4940
1930694,1360,9995407,Private room,,Frankfurt,,Gallus,21,4.5,1,1.0,,35.0,,2017-06-22 14:52:58.840803,50.103384,8.622328,0101000020E61000002AC58EC6A13E2140FF76D9AF3B0D4940
17613122,1360,118621731,Private room,,Frankfurt,,Bergen-Enkheim,1,0.0,1,1.0,,40.0,,2017-06-22 14:52:56.569533,50.137927,8.747337,0101000020E6100000772E8CF4A27E2140211E8997A7114940
10843221,1360,37114218,Private room,,Frankfurt,,Gallus,1,0.0,1,1.0,,29.0,,2017-06-22 14:52:56.562375,50.10192,8.632749,0101000020E610000046274BADF74321407767EDB60B0D4940
11987775,1360,23373182,Private room,,Frankfurt,,Westend-Süd,4,5.0,2,1.0,,30.0,,2017-06-22 14:52:56.559408,50.121133,8.668499,0101000020E610000042D13C8045562140B2BB4049810F4940
5495478,1360,28498009,Private room,,Frankfurt,,Westend-Nord,4,5.0,1,1.0,,40.0,,2017-06-22 14:52:56.546685,50.122379,8.669203,0101000020E61000002AC58EC6A1562140CD5B751DAA0F4940
16738362,1360,63880749,Private room,,Frankfurt,,Bockenheim,0,0.0,2,1.0,,30.0,,2017-06-22 14:52:56.542970,50.120761,8.651384,0101000020E61000007C462234824D2140EED0B018750F4940
14776317,1360,44676097,Private room,,Frankfurt,,Nordend-West,5,4.5,2,2.0,,29.0,,2017-06-22 14:52:56.540094,50.125737,8.691186,0101000020E6100000F7E7A221E3612140D672672618104940
16574188,1360,10989466,Private room,,Frankfurt,,Eschersheim,2,0.0,2,1.0,,40.0,,2017-06-22 14:52:56.537557,50.155163,8.658155,0101000020E6100000D46531B1F95021404E469561DC134940
13956978,1360,65601016,Private room,,Frankfurt,,Bockenheim,3,4.5,2,1.0,,40.0,,2017-06-22 14:52:54.126209,50.119694,8.645629,0101000020E6100000C8B260E28F4A214083C30B22520F4940
7878745,1360,17836294,Private room,,Frankfurt,,Bornheim,0,0.0,1,1.0,,40.0,,2017-06-22 14:52:54.123224,50.128347,8.709532,0101000020E610000052EE3EC7476B214015C5ABAC6D104940
10397563,1360,53533777,Private room,,Frankfurt,,Nordend-Ost,1,0.0,1,1.0,,33.0,,2017-06-22 14:52:54.104247,50.123798,8.694803,0101000020E61000004C530438BD632140B5A7E49CD80F4940
10490600,1360,4654531,Private room,,Frankfurt,,Gallus,4,5.0,2,1.0,,41.0,,2017-06-22 14:52:54.092426,50.106065,8.645473,0101000020E6100000EBE6E26F7B4A21400820B589930D4940
8389319,1360,31973052,Private room,,Frankfurt,,Eckenheim,13,5.0,1,1.0,,35.0,,2017-06-22 14:52:54.089156,50.147793,8.681397,0101000020E61000005E2F4D11E05C2140F3C98AE1EA124940
17983119,1360,7419441,Private room,,Frankfurt,,Nordend-West,2,0.0,1,1.0,,40.0,,2017-06-22 14:52:52.329892,50.128168,8.689347,0101000020E610000001310917F260214066321CCF67104940
17364974,1360,117328735,Private room,,Frankfurt,,Sachsenhausen-N.,19,4.5,3,1.0,,39.0,,2017-06-22 14:52:52.323853,50.10627,8.685171,0101000020E6100000D255BABBCE5E2140E1455F419A0D4940
19013273,1360,45738258,Private room,,Frankfurt,,Bockenheim,1,0.0,1,1.0,,24.0,,2017-06-22 14:52:50.645601,50.124473,8.623965,0101000020E610000081B22957783F2140151E34BBEE0F4940
199523,1360,973221,Private room,,Frankfurt,,Nordend-West,20,4.5,1,1.0,,40.0,,2017-06-22 14:52:50.637175,50.125322,8.683254,0101000020E6100000EDB8E177D35D214012BC218D0A104940
17313801,1360,82975766,Private room,,Frankfurt,,Bockenheim,0,0.0,2,1.0,,31.0,,2017-06-22 14:52:50.627708,50.118145,8.640749,0101000020E6100000B0E3BF4010482140CC9717601F0F4940
12674712,1360,24629429,Private room,,Frankfurt,,Bergen-Enkheim,5,5.0,2,1.0,,40.0,,2017-06-22 14:52:48.912118,50.146754,8.75697,0101000020E6100000331B6492918321405247C7D5C8124940
18719178,1360,76805694,Private room,,Frankfurt,,Nordend-Ost,2,0.0,2,1.0,,40.0,,2017-06-22 14:52:48.898676,50.123486,8.698548,0101000020E6100000575F5D15A8652140C6C1A563CE0F4940
17783171,1360,113981021,Private room,,Frankfurt,,Kalbach-Riedberg,3,0.0,2,1.0,,18.0,,2017-06-22 14:52:48.895758,50.186524,8.647163,0101000020E6100000CD5CE0F2584B2140A5F5B704E0174940
11182031,1360,58200733,Private room,,Frankfurt,,Bockenheim,1,0.0,1,1.0,,23.0,,2017-06-22 14:52:46.880393,50.117838,8.64743,0101000020E610000008E6E8F17B4B2140EF1CCA50150F4940
14923040,1360,2933713,Private room,,Frankfurt,,Bergen-Enkheim,2,0.0,2,1.0,,40.0,,2017-06-22 14:52:45.314465,50.154443,8.759811,0101000020E6100000384888F2058521404E0CC9C9C4134940
2881444,1360,14725763,Private room,,Frankfurt,,Nordend-West,1,0.0,2,1.0,,29.0,,2017-06-22 14:52:45.308044,50.133021,8.677883,0101000020E61000005B07077B135B2140325706D506114940
9083085,1360,47366758,Private room,,Frankfurt,,Nordend-Ost,6,5.0,1,1.0,,36.0,,2017-06-22 14:52:45.303742,50.1289,8.698888,0101000020E61000003A22DFA5D46521402A3A92CB7F104940
8970696,1360,13233175,Private room,,Frankfurt,,Rödelheim,53,4.5,1,1.0,,30.0,,2017-06-22 14:52:45.294920,50.13502,8.618305,0101000020E610000014E81379923C21402827DA5548114940
13795642,1360,16015665,Private room,,Frankfurt,,Bockenheim,3,3.5,3,1.0,,35.0,,2017-06-22 14:52:45.283295,50.120816,8.647138,0101000020E610000069FF03AC554B2140B16A10E6760F4940
16942443,1360,113243791,Private room,,Frankfurt,,Preungesheim,1,0.0,2,1.0,,35.0,,2017-06-22 14:52:43.225650,50.155593,8.702469,0101000020E61000005CE84A04AA672140473EAF78EA134940
18244731,1360,14998617,Private room,,Frankfurt,,Bornheim,2,0.0,1,1.0,,38.0,,2017-06-22 14:52:43.213370,50.122653,8.702528,0101000020E61000006F0C01C0B1672140CEE0EF17B30F4940
13231300,1360,36556360,Private room,,Frankfurt,,Eschersheim,1,0.0,3,1.0,,35.0,,2017-06-22 14:52:43.200511,50.152606,8.66518,0101000020E610000014E81379925421403196E99788134940
